"PIM.ID","EAN","External.Title","Short.description","Long.description","brand","tl_item.ASSETS.0","Articlenumber","modeljaar","consumentenadviesprijs","Model.Number","framemateriaal","Type.frame.DST"
202818,8713568309592,"CHICANE DN7 ZWART-MAT 53","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_067546bea6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_1_L_WEB72_1229a4bd9e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_2_L_WEB72_23a4cc4af4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_3_L_WEB72_58dc9a15af.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_4_L_WEB72_0125a0bc68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_5_L_WEB72_6162b107ce.jpg","BC100872        ",2019,"€ 769,00","BACHDZM","Aluminium","Female"
202819,8713568309608,"CHICANE DN7 ZWART-MAT 57","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_067546bea6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_1_L_WEB72_1229a4bd9e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_2_L_WEB72_23a4cc4af4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_3_L_WEB72_58dc9a15af.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_4_L_WEB72_0125a0bc68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_5_L_WEB72_6162b107ce.jpg","BC100873        ",2019,"€ 769,00","BACHDZM","Aluminium","Female"
202820,8713568309653,"CHICANE DN7 ZWART-MAT 61","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_067546bea6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_1_L_WEB72_1229a4bd9e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_2_L_WEB72_23a4cc4af4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_3_L_WEB72_58dc9a15af.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_4_L_WEB72_0125a0bc68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100872/BC100872_5_L_WEB72_6162b107ce.jpg","BC100874        ",2019,"€ 769,00","BACHDZM","Aluminium","Female"
202821,8713568309615,"CHICANE HN7 ZWART-MAT 53","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2007a268b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_1_L_WEB72_e0c2625156.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2_L_WEB72_03603c67ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_3_L_WEB72_2b2aeccefe.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_4_L_WEB72_dfd4568460.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_5_L_WEB72_4086df779b.jpg","BC500391        ",2019,"€ 769,00","BACHHZM","Aluminium","Male"
202822,8713568309622,"CHICANE HN7 ZWART-MAT 57","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2007a268b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_1_L_WEB72_e0c2625156.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2_L_WEB72_03603c67ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_3_L_WEB72_2b2aeccefe.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_4_L_WEB72_dfd4568460.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_5_L_WEB72_4086df779b.jpg","BC500392        ",2019,"€ 769,00","BACHHZM","Aluminium","Male"
202823,8713568309639,"CHICANE HN7 ZWART-MAT 61","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2007a268b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_1_L_WEB72_e0c2625156.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2_L_WEB72_03603c67ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_3_L_WEB72_2b2aeccefe.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_4_L_WEB72_dfd4568460.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_5_L_WEB72_4086df779b.jpg","BC500393        ",2019,"€ 769,00","BACHHZM","Aluminium","Male"
202824,8713568309646,"CHICANE HN7 ZWART-MAT 65","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","In je drukke leven ben je snel en sportief, en dat zie je ook graag terug in je fiets. De Chicane heeft geen verende onderdelen, wat zorgt voor een lichte fiets met een strak en sportief stuurgedrag. Zo loods je jezelf veilig door het verkeer en kom je comfortabel daar waar je moet zijn.
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2007a268b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_1_L_WEB72_e0c2625156.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_2_L_WEB72_03603c67ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_3_L_WEB72_2b2aeccefe.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_4_L_WEB72_dfd4568460.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500392/BC500392_5_L_WEB72_4086df779b.jpg","BC500394        ",2019,"€ 769,00","BACHHZM","Aluminium","Male"
202847,8713568308120,"DINSDAG COMF DN7 ZWART-MAT 48","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_6d07aaacc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_1_L_WEB72_7d2fcde6a5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_2_L_WEB72_59135bc67b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_3_L_WEB72_310f0e9007.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_4_L_WEB72_6e7f4772f6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_5_L_WEB72_42d0e9d80e.jpg","BC100953        ",2019,"€ 899,00","BADICDZM","Aluminium","Female"
202849,8713568308137,"DINSDAG COMF DN7 ZWART-MAT 53","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_6d07aaacc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_1_L_WEB72_7d2fcde6a5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_2_L_WEB72_59135bc67b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_3_L_WEB72_310f0e9007.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_4_L_WEB72_6e7f4772f6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_5_L_WEB72_42d0e9d80e.jpg","BC100954        ",2019,"€ 899,00","BADICDZM","Aluminium","Female"
202851,8713568308144,"DINSDAG COMF DN7 ZWART-MAT 57","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_6d07aaacc8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_1_L_WEB72_7d2fcde6a5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_2_L_WEB72_59135bc67b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_3_L_WEB72_310f0e9007.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_4_L_WEB72_6e7f4772f6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100954/BC100954_5_L_WEB72_42d0e9d80e.jpg","BC100955        ",2019,"€ 899,00","BADICDZM","Aluminium","Female"
202855,8713568308458,"DINSDAG COMF HN7 ZWART-MAT 53","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_caaba32cf8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_1_L_WEB72_78b01617ae.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_2_L_WEB72_589f7fe8ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_3_L_WEB72_ad86b50a6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_4_L_WEB72_c94b39188d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_5_L_WEB72_acb9901ca0.jpg","BC500417        ",2019,"€ 899,00","BADICHZM","Aluminium","Male"
202857,8713568308465,"DINSDAG COMF HN7 ZWART-MAT 57","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_caaba32cf8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_1_L_WEB72_78b01617ae.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_2_L_WEB72_589f7fe8ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_3_L_WEB72_ad86b50a6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_4_L_WEB72_c94b39188d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_5_L_WEB72_acb9901ca0.jpg","BC500418        ",2019,"€ 899,00","BADICHZM","Aluminium","Male"
202859,8713568308472,"DINSDAG COMF HN7 ZWART-MAT 61","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","In de ochtendspits lekker snel naar je werk, ’s avonds een gezellig drankje in je favoriete kroeg – je stuurt de Dinsdag Comfort met z’n strakke design met het grootste gemak door het drukke stadsverkeer. De vering zorgt voor extra … inderdaad: comfort!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_caaba32cf8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_1_L_WEB72_78b01617ae.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_2_L_WEB72_589f7fe8ab.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_3_L_WEB72_ad86b50a6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_4_L_WEB72_c94b39188d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC500418/BC500418_5_L_WEB72_acb9901ca0.jpg","BC500419        ",2019,"€ 899,00","BADICHZM","Aluminium","Male"
202863,8713568312417,"DINSDAG EXCL DA8 ZWART 48","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_bd6a0196c0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_1_L_WEB72_64e35705ea.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_2_L_WEB72_0291e4aba6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_3_L_WEB72_8b848beab0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_4_L_WEB72_b48e131035.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_5_L_WEB72_51a7efe883.jpg","BC100967        ",2019,"€ 1.199,00","BADIXCDZ","Aluminium","Female"
202866,8713568312400,"DINSDAG EXCL DA8 ZWART 53","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_bd6a0196c0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_1_L_WEB72_64e35705ea.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_2_L_WEB72_0291e4aba6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_3_L_WEB72_8b848beab0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_4_L_WEB72_b48e131035.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_5_L_WEB72_51a7efe883.jpg","BC100968        ",2019,"€ 1.199,00","BADIXCDZ","Aluminium","Female"
202868,8713568312424,"DINSDAG EXCL DA8 ZWART 57","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Heerlijk voor dag en dauw op de fiets naar je werk. Je doet het voor jezelf, én voor het milieu. Op deze lichtgewicht eyecatcher beweeg jij je soepeltjes door het verkeer. Op pad zonder files of parkeerproblemen met deze topper in de Dinsdag-lijn!
","Batavus","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_bd6a0196c0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_1_L_WEB72_64e35705ea.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_2_L_WEB72_0291e4aba6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_3_L_WEB72_8b848beab0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_4_L_WEB72_b48e131035.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BC100968/BC100968_5_L_WEB72_51a7efe883.jpg","BC100969        ",2019,"€ 1.199,00","BADIXCDZ","Aluminium","Female"
