PIM.ID,EAN,Articlenumber,External.Title,modeljaar,consumentenadviesprijs,Model.Number,Type.frame.DST,framemateriaal,brand,tl_item.ASSETS.0,Short.description
370512,8713568387613,4500821,M9b ACT.PLUS H57 ZWART-MAT NO BATT,2019,"€ 2.449,00",SPM9BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_e86ca4ac6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_01_13633c6c96.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_02_ffecc27c24.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_021_ae99e1c40f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_035_4a41c23ac4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_055_3194df7afc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_170_d6ccc39cd0.jpg","De Sparta M9b is een moderne, veelzijdige e-bike met een super strak frame. Hij is van alle luxe voorzien én fietst fantastisch!"
370513,8713568387620,4500822,M9b ACT.PLUS H61 ZWART-MAT NO BATT,2019,"€ 2.449,00",SPM9BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_e86ca4ac6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_01_13633c6c96.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_02_ffecc27c24.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_021_ae99e1c40f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_035_4a41c23ac4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_055_3194df7afc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_170_d6ccc39cd0.jpg","De Sparta M9b is een moderne, veelzijdige e-bike met een super strak frame. Hij is van alle luxe voorzien én fietst fantastisch!"
370514,8713568387637,4500823,M9b ACT.PLUS H65 ZWART-MAT NO BATT,2019,"€ 2.449,00",SPM9BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_e86ca4ac6d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_01_13633c6c96.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_02_ffecc27c24.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_021_ae99e1c40f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_035_4a41c23ac4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_055_3194df7afc.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04500821/04500821_170_d6ccc39cd0.jpg","De Sparta M9b is een moderne, veelzijdige e-bike met een super strak frame. Hij is van alle luxe voorzien én fietst fantastisch!"
370504,8713568387378,3507226,M8b ACT.PLUS H53 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BH1,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_48fcea78eb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_01_38d0dad20b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_02_11b6f66223.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_03_9d7d448601.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_021_f2b216e02b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_035_9f7b4a0724.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_055_f73c1c3143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_170_9c58871662.jpg","De Sparta M8b is een e-bike waarmee je gezien mag worden. Een frisse, elegante fiets die in het oog springt door het eigentijds ontwerp, kleur, designverlichting en hoogwaardige afwerking. De fiets oogt ‘clean’ doordat de kabels op vernuftige wijze zijn weggewerkt in het stuur. Last but not least; de fiets kent zeer goede rijeigenschappen. "
370505,8713568387385,3507227,M8b ACT.PLUS H57 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BH1,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_48fcea78eb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_01_38d0dad20b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_02_11b6f66223.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_03_9d7d448601.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_021_f2b216e02b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_035_9f7b4a0724.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_055_f73c1c3143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_170_9c58871662.jpg","De Sparta M8b is een e-bike waarmee je gezien mag worden. Een frisse, elegante fiets die in het oog springt door het eigentijds ontwerp, kleur, designverlichting en hoogwaardige afwerking. De fiets oogt ‘clean’ doordat de kabels op vernuftige wijze zijn weggewerkt in het stuur. Last but not least; de fiets kent zeer goede rijeigenschappen. "
370506,8713568387392,3507228,M8b ACT.PLUS H61 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BH1,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_48fcea78eb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_01_38d0dad20b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_02_11b6f66223.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_03_9d7d448601.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_021_f2b216e02b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_035_9f7b4a0724.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_055_f73c1c3143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507227/03507227_170_9c58871662.jpg","De Sparta M8b is een e-bike waarmee je gezien mag worden. Een frisse, elegante fiets die in het oog springt door het eigentijds ontwerp, kleur, designverlichting en hoogwaardige afwerking. De fiets oogt ‘clean’ doordat de kabels op vernuftige wijze zijn weggewerkt in het stuur. Last but not least; de fiets kent zeer goede rijeigenschappen. "
370484,8713568387248,3507214,M8b ACT.PLUS D48 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BD,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_7df4669b49.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_01_9cc79e9157.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_02_831b3cefec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_03_9266a8f04d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_021_ddf89ef679.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_035_bb3b8487a2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_055_b73ae306ef.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_170_af71c3c27c.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370485,8713568387255,3507215,M8b ACT.PLUS D53 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BD,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_7df4669b49.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_01_9cc79e9157.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_02_831b3cefec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_03_9266a8f04d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_021_ddf89ef679.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_035_bb3b8487a2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_055_b73ae306ef.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_170_af71c3c27c.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370486,8713568387279,3507216,M8b ACT.PLUS D57 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BD,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_7df4669b49.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_01_9cc79e9157.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_02_831b3cefec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_03_9266a8f04d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_021_ddf89ef679.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_035_bb3b8487a2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_055_b73ae306ef.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_170_af71c3c27c.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370487,8713568387286,3507217,M8b ACT.PLUS D61 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BD,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_7df4669b49.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_01_9cc79e9157.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_02_831b3cefec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_03_9266a8f04d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_021_ddf89ef679.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_035_bb3b8487a2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_055_b73ae306ef.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507215/03507215_170_af71c3c27c.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370492,8713568387330,3507222,M8b ACT.PLUS D48 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BD1,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_d85d874e8f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_03_bee1915fb8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_021_53fa7970a9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_035_32b793e7ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_055_1016b2f9e0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_170_760a9d6582.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370493,8713568387347,3507223,M8b ACT.PLUS D53 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BD1,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_d85d874e8f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_03_bee1915fb8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_021_53fa7970a9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_035_32b793e7ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_055_1016b2f9e0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_170_760a9d6582.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370494,8713568387354,3507224,M8b ACT.PLUS D57 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BD1,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_d85d874e8f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_03_bee1915fb8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_021_53fa7970a9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_035_32b793e7ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_055_1016b2f9e0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_170_760a9d6582.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370495,8713568387361,3507225,M8b ACT.PLUS D61 SILVER/BLACK NO BATT,2019,"€ 2.599,00",SPM8BD1,Lage instap,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_d85d874e8f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_03_bee1915fb8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_021_53fa7970a9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_035_32b793e7ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_055_1016b2f9e0.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507223/03507223_170_760a9d6582.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370496,8713568387293,3507218,M8b ACT.PLUS H53 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_698b4574b8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_01_f3eaa77e1e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_02_972614f9c3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_03_5c903fce68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_021_443e715aad.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_035_d530ad0a10.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_055_e5cc2eda20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_170_7c307dd05f.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370497,8713568387309,3507219,M8b ACT.PLUS H57 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_698b4574b8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_01_f3eaa77e1e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_02_972614f9c3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_03_5c903fce68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_021_443e715aad.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_035_d530ad0a10.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_055_e5cc2eda20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_170_7c307dd05f.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370498,8713568387316,3507220,M8b ACT.PLUS H61 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_698b4574b8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_01_f3eaa77e1e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_02_972614f9c3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_03_5c903fce68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_021_443e715aad.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_035_d530ad0a10.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_055_e5cc2eda20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_170_7c307dd05f.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
370499,8713568387323,3507221,M8b ACT.PLUS H65 BLUE/BLACK-MAT NO BATT,2019,"€ 2.599,00",SPM8BH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_698b4574b8.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_01_f3eaa77e1e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_02_972614f9c3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_03_5c903fce68.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_021_443e715aad.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_035_d530ad0a10.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_055_e5cc2eda20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03507219/03507219_170_7c307dd05f.jpg","De Sparta M8b is de e-bike van het jaar! Met deze e-bike ga je waarschijnlijk voor de omweg, want op de Sparta M8b mag je gezien worden!"
346131,8713568375375,3500089,R5TE LTD H53 OLIVE-MAT NO BATT CH,2019,"€ 1.999,00",SPAR5TEH2,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_22302049bf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_023_2a9da49f53.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_031_a8f3ebde8e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_053_9e85dcebf2.jpg",De R5Te is een moderne en sportieve e-bike met achterwielmotor met geïntegreerde versnellingen en kettingaandrijving. De R5Te is verkozen tot e-bike van het jaar 2018 en heeft ook een IF Design Award gewonnen
346132,8713568375382,3500090,R5TE LTD H57 OLIVE-MAT NO BATT CH,2019,"€ 1.999,00",SPAR5TEH2,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_22302049bf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_023_2a9da49f53.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_031_a8f3ebde8e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_053_9e85dcebf2.jpg",De R5Te is een moderne en sportieve e-bike met achterwielmotor met geïntegreerde versnellingen en kettingaandrijving. De R5Te is verkozen tot e-bike van het jaar 2018 en heeft ook een IF Design Award gewonnen
346133,8713568375399,3500091,R5TE LTD H61 OLIVE-MAT NO BATT CH,2019,"€ 1.999,00",SPAR5TEH2,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_22302049bf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_023_2a9da49f53.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_031_a8f3ebde8e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_053_9e85dcebf2.jpg",De R5Te is een moderne en sportieve e-bike met achterwielmotor met geïntegreerde versnellingen en kettingaandrijving. De R5Te is verkozen tot e-bike van het jaar 2018 en heeft ook een IF Design Award gewonnen
346134,8713568375405,3500124,R5TE LTD H65 OLIVE-MAT NO BATT CH,2019,"€ 1.999,00",SPAR5TEH2,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_22302049bf.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_023_2a9da49f53.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_031_a8f3ebde8e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500090/03500090_053_9e85dcebf2.jpg",De R5Te is een moderne en sportieve e-bike met achterwielmotor met geïntegreerde versnellingen en kettingaandrijving. De R5Te is verkozen tot e-bike van het jaar 2018 en heeft ook een IF Design Award gewonnen
346135,8713568375450,3500872,R5TE LTD H53 DARKGREY-MAT NO BATT CH,2019,"€ 1.999,00",SPAR5TEH2G,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500873/03500873_41c1f84937.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500873/03500873_023_ffaec95f89.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500873/03500873_031_f4d598b5b2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500873/03500873_053_8a3b326c7c.jpg",De R5Te is een moderne en sportieve e-bike met achterwielmotor met geïntegreerde versnellingen en kettingaandrijving. De R5Te is verkozen tot e-bike van het jaar 2018 en heeft ook een IF Design Award gewonnen
